id_registry,year,Forest Formation,Floodable Forest (beta),Wetland,Grassland,Pasture,"River, Lake and Ocean",Savanna Formation,Forest Plantation,Urban Area,Mining,Not_Observed,Rocky Outcrop,Other Temporary Crops,Palm Oil (beta),Soybean,Mosaic of Uses,Other non Vegetated Areas,Coffee,Other Perennial Crops,Mangrove,"Beach, Dune and Sand Spot",Hypersaline Tidal Flat,Sugar cane,Cotton (beta)
3304,2009,660386.8431136273,1851.3111610338092,4601.063237410039,2322,1349.436368323397,113589.17105753614,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,2010,659940.5206268019,1860.3111610338092,4230.395454864949,2423,1624.2830497320974,114014.31464549791,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
3304,2011,661969.7407888877,1917.3111610338092,5296.745408857241,2800,1581.7457586452656,110527.28182050666,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
3304,2012,663191.250605756,1942.3111610338092,6294.655399721116,2347,1594.131140748068,108730.47663067176,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,2013,664337.81109817,1984.3111610338092,7114.206774676219,2883,1748.4426605198823,106031.0532435308,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3304,2014,663926.0232523498,1990.3111610338092,6057.119639033452,3513,2245.0268463436805,106367.34403916996,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3304,2015,663956.0113526079,2075.311161033809,7827.626565057988,5695,4335.4434637669765,100215.43239546406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,2016,662780.6918598544,2053.311161033809,20697.57490015337,5227,5605.306475310936,87720.9405415782,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
3304,2017,661660.2454329411,2015.3111610338092,7135.74901380809,4267,5782.3201186055085,103223.1992115422,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0
3304,2018,661252.396039151,2009.3111610338092,9456.151517407994,4564,6279.291711247875,100543.67450909004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3304,2019,658661.9599552419,1934.3111610338092,7460.063239781186,3781,8165.203608236625,104094.28697363722,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
3304,2020,657855.369436626,1998.3111610338092,7774.534096221178,5151,9471.047525973408,101846.56271807633,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
3304,2021,656232.8505791152,2018.3111610338092,7933.574074637814,4152,10756.05597828643,102871.03314485744,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,0,0
3304,2022,651638.3607654283,2340.311161033809,828,3778,11836.67463312301,112948.8910576602,0,0,0,0,0,0,734.5873206853867,0,0,0,0,0,0,0,0,0,0,0
3306,2000,53117.65925009419,0,23802.88220325025,202174.96129951073,3089.4754810631275,11,291666.21062864136,76,0,0,0,0,70460.49647198974,0,186641.27246200608,14877.293314173512,1078.824149354573,7,136,0,0,0,0,0
3306,2001,52441.953916394305,0,23998.933563320956,191555.71412338555,4072.6424119571457,16,287602.37199891754,209.4644627571106,0,0,0,0,39660.150079487314,0,234759.0750989661,10863.900255612269,1752.8693492852408,7,154,0,0,0,0,45
3306,2002,52233.733580266286,0,23968.539818703255,186622.9199930751,5215.151850456954,14,286850.0027512016,335.8602086901665,0,0,0,0,19953.784552964575,0,257385.12209847415,10622.896174906924,2084.3110191353853,7,131,0,0,0,0,1714.7532122090925
3306,2003,50565.1620520904,0,23763.07202232079,185157.57110815245,6106.951128039043,14,286379.76134770236,381.98984986543655,0,0,0,0,8716.78768056734,0,269536.58818086877,12147.329925302589,1649.1148237852403,0,116,0,0,0,0,2604.747141389118
3306,2004,51034.46183321656,0,24015.990535141987,179743.7481075388,6678.461851476226,40,285143.90365916374,483.38660901784897,0,0,0,0,6210.14256270136,0,276363.1822051396,11876.980760187082,4242.6409320871835,0,79,0,0,0,0,1227.1762044131756
3306,2005,50514.92114801597,0,24201.28953671155,179006.04356418666,7856.174890412483,40,284536.6131631709,625.5346113443375,0,0,0,0,5734.567837528739,0,272276.6218667534,11062.667709872298,4475.6409320871835,0,17,0,0,0,0,6792
3306,2006,49975.05555356931,0,24290.396393179013,178773.21950080362,8783.511687048594,38,283707.57920640265,621.5346113443375,0,0,0,0,22058.173390002103,0,258973.33968745416,11464.988217292175,4069.006335672319,0,16,0,0,0,0,4368.270677315246
3306,2007,49471.401387449376,0,24408.566917652995,178676.9951190115,10017.531945286202,36,282451.63562261785,589.1272706985474,0,0,0,0,52468.76928439816,0,231740.55809510223,12124.66158591286,4129.8280319537525,8,8,0,0,0,0,1008
3306,2008,47593.12691134186,0,24189.61548417321,178852.6811484755,10871.716881801956,33,283798.0533007881,367.8493142724037,0,0,0,0,50439.25067429866,0,221705.11800236424,12608.834023325877,3691.815240588367,18,8,0,0,0,0,12962.014278653376
3306,2009,48010.00900408288,0,24292.50624601602,178533.0831339364,11571.325521770515,33,283105.0600809249,348.8493142724037,0,0,0,0,33403.25639792096,0,243804.65188763145,13167.155892709208,2773.3342871690193,22,107,0,0,0,0,7967.8434936498015
3306,2010,48147.19906105162,0,24228.611498471677,177137.1798611798,12145.603202966508,36,283667.2338252979,166.10994505882263,0,0,0,0,48296.571865475686,0,233278.1633171425,12130.949024337282,1649.83543592375,13,126,0,0,0,0,6116.618223178026
3306,2011,48509.34427725585,0,24435.86462914391,176937.65360142966,12400.299780873116,32,283037.2118583584,156.10994505882263,0,0,0,0,28194.479256523773,0,238258.12551776075,11366.962653362363,893.8354359237501,13,132,0,0,0,0,22772.188304393152
3306,2012,48464.90714082005,0,24697.9051112886,175923.79074893077,12943.02545270836,33,282449.7149601003,88.26670134067535,0,0,0,0,36418.14063973571,0,249101.7622508217,11072.83663029334,1331.83543592375,3,118,0,0,0,0,4492.8901881203055
3306,2013,48378.333887198234,0,24811.08308483519,175235.50314561208,13642.554210697766,29,280984.6764878772,129.17224723100662,0,0,0,0,30312.999276026043,0,261129.64893210033,10761.0479086425,1476.9112093118974,0,89,0,0,0,0,159.14487055130303
3306,2014,48767.99656022595,0,25063.660473054373,175150.00858710264,14231.99871199904,6,279720.40088570124,237.17224723100665,0,0,0,0,20586.82036994354,0,270593.9191912062,9803.13350677973,1396.9112093118974,0,98,0,0,0,0,1483.0535175278785
3306,2015,48802.31594978942,0,25200.26102827821,175104.27618214698,14686.505179825705,0,277974.8485584614,583.1722472310066,0,0,0,0,17551.252510485006,0,273281.58916411287,10726.369053309954,1720.7794874278852,0,173,0,0,0,0,1334.705899015069
3306,2016,48532.83370720263,0,25353.982193760166,174619.32333055814,15407.269153251778,26,277215.95036615885,592.1722472310066,0,0,0,0,4786.92626621222,0,286842.94186740805,10305.358533626591,2255.638154681402,0,169,0,0,0,0,1031.679439992644
3306,2017,47960.321919515154,0,25278.498399624732,174555.94731735298,16045.482544479426,27,276930.8224758493,616.6128612756729,0,0,0,0,5277.177744247747,0,288824.17161151126,8865.106186932124,2353.0363513148413,0,149,0,0,0,0,255.89784798026085
3306,2018,47059.21041383049,0,24891.3487286904,174432.5250852691,17053.832509984728,292,276883.3794247055,624.6128612756729,0,0,0,0,4431.642489102465,0,290533.12927014113,8524.11267055402,2240.2818065299653,0,144,0,0,0,0,29
3306,2019,47062.90602293782,0,25001.613318667427,172683.37171146422,18566.653714903165,304,274435.6010630141,624.4648589491844,0,0,0,0,4431.946552567388,0,290385.909366084,9142.856450074523,3830.8363608294167,0,174,0,0,0,0,494.9158405922353
3306,2020,46736.52574407966,0,25100.866856113687,171222.63103571263,20343.736040717456,314,272753.3377447854,586.4648589491844,0,0,0,0,11810.66116472354,0,282125.48655305215,10347.555811965078,4163.336294709705,0,193,0,0,0,0,1441.4731552749872
3306,2021,47095.44975075122,0,25180.636953566835,171287.71142915086,21978.367582744453,319,270973.66873163363,620.6128612756729,0,0,0,0,6138.020848937536,0,286384.13084811874,9959.157149636358,4105.319104268216,0,176,0,0,0,0,2921
3306,2022,48299.82749494828,0,25336.771803507258,170584.09712863155,23073.295190481003,325,268969.25879274996,619.6128612756729,0,0,0,0,1463.0208489375364,0,293363.4956952475,10206.74117505288,4025.319116380627,0,151,0,0,0,0,721.6351528712548
3334,2000,2926028.9154612897,495263.30344488623,219786.44725727188,7754.570708562301,41210.96798474245,324793.8509519787,2.0006876792758703,0,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2001,2923318.0466246903,497604.4023446484,215609.77030343065,7846.505617143034,47076.27311939229,323293.0577994266,2.0006876792758703,0,3735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2002,2922808.193790701,506323.5508735419,214338.9081472465,5514.089416864707,41203.17465562174,324491.1396124342,0,0,3806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2003,2920945.9116589944,514807.62196859234,210248.06129359684,7634.961705214752,37726.55964353333,323297.94022647873,5,0,3819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2004,2916292.582180398,512569.16076555575,210966.17779792985,8045.581037125027,44197.37870625347,322577.17600914836,22,0,3815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2005,2912583.7618943052,514747.09618588025,209543.92564916177,7799.936087386755,47354.88612267354,322566.4505570028,59,0,3830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2006,2907984.7104445607,518141.61026774335,207536.81340166248,5766.3831258757855,51226.59749654782,323948.94176002033,54,0,3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2007,2904958.6313710674,518499.9798781065,208924.4223992517,5918.408666949123,53569.109068821985,322736.50511221355,32,0,3846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2008,2901857.963388047,517043.2911097699,209920.47801707144,6965.61335921321,57514.7797661831,321255.93085612566,48,0,3879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2009,2892015.8011078164,505919.7624792889,203170.49017176253,17071.09390071161,74004.66120047745,322088.2476363536,337,0,3878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2010,2885325.9940416594,506338.0986741911,202089.16965182137,17262.549096127375,80921.54446969127,322331.70056291996,342,0,3874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2011,2887648.810950759,512847.34406967374,213737.1106165221,6981.724490906447,71650.80801023114,321643.2583583179,70,0,3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2012,2889287.828071019,517353.6593424753,211180.5791309036,6689.082455730706,68214.90703004456,321828.00046623684,38,0,3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2013,2885906.0265609175,522086.3682689411,205761.20720264065,7590.127357353165,72650.16575952058,320492.1613470372,93,0,3906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2014,2879355.108951285,520072.3134439182,202701.69840286637,9718.163022102468,83873.34042332873,318721.43225291,116,0,3919,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
3334,2015,2872128.85210978,520197.2036491209,199720.67687892835,11228.597411095776,94452.43269563033,316668.2937518547,159,0,3923,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
3334,2016,2854811.693089989,520617.41387845133,196709.01354047473,13277.221102936805,113540.3594245553,315453.35546000325,162,0,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2017,2842864.9957440635,518143.6794102657,195594.81520598943,14926.134584544838,127763.1086434378,315109.32290810905,147,0,3936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2018,2828714.185515845,515670.8750028027,198126.9054839332,14307.290671764553,144041.38689251343,313477.4129295512,185,0,3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3334,2019,2825444.751731074,517480.1548738093,199691.8219298508,13356.46000581795,144332.86585387212,314004.00210198597,202,0,3971,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3334,2020,2828631.0079948306,522368.3405548268,185164.6830038443,10513.562819224331,135442.0906794032,332172.3707566019,207.00068767927587,0,3960,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0
3334,2021,2822857.755362133,524245.2774062884,187530.72814652228,9721.232147465476,138182.59722641172,331791.4655199107,145.00068767927587,0,3987,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0
3334,2022,2817629.141094815,521797.110757756,181494.45285307267,6432.84582349658,150898.48835573165,336019.0169238593,190.00068767927587,0,4007,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0
3430,2000,1116197.7375060588,141,0,3,7467.828195819256,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2001,1115251.786630307,142,0,0,8411.77907157093,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2002,1113943.4321708474,143,0,0,9734.13353103056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2003,1109567.947299041,143,0,0,14099.61840283667,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2004,1104656.6055251942,141,0,0,19010.960176683788,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2005,1097916.429088809,141,0,0,25752.136613068928,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2006,1095719.8782671448,140,0,0,27947.687434733085,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2007,1094167.186678676,140,0,0,29493.379023201935,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2008,1092685.3334798252,142,0,0,30974.232222052695,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2009,1090107.5744393968,142,0,0,33549.99126248102,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2010,1087404.292329287,143,0,0,36253.27337259094,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2011,1085862.411933039,143,0,1,37795.15376883878,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2012,1084286.8963151851,143,0,0,39364.669386692745,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2013,1081888.3953699165,143,0,3,41762.17033196141,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2014,1079259.0106842278,143,0,0,44386.49749381834,33.05752383172512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2015,1076231.931375405,143,10,0,47389.63432647281,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2016,1073317.1317008757,143,0,1,50317.434001002395,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2017,1072529.864406532,143,0,1,51118.64377151423,29.05752383172512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2018,1072258.4096762307,143,0,0,51383.098501815395,37.05752383172512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2019,1068249.1626966938,143,0,0,55395.6137813492,33.789223834872246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2020,1064159.5297724246,142,0,0,59483.035929453355,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2021,1055368.260364229,142,0,0,68292.30533764859,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3430,2022,1046955.0470079916,139,0,0,76705.51869388622,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,2000,1727790.371794816,12,249.0233657956123,1407.534386754036,76888.81758989012,45,0,0,67,0,0,792.58885461092,0,0,0,0,0,0,0,0,0,0,0,0
3451,2001,1691749.874143941,12,240.0233657956123,1448.534386754036,112891.31524076508,48,0,0,72,0,0,790.58885461092,0,0,0,0,0,0,0,0,0,0,0,0
3451,2002,1634186.9154739063,13,220.0233657956123,1446.534386754036,170469.27391079965,52,0,0,74,0,0,790.58885461092,0,0,0,0,0,0,0,0,0,0,0,0
3451,2003,1583798.2157312282,12,234.0233657956123,1466.534386754036,220778.9736534778,63,0,0,107,0,0,792.58885461092,0,0,0,0,0,0,0,0,0,0,0,0
3451,2004,1519360.6202150278,11,260.02336579561234,1488.534386754036,285142.56916967826,58,0,0,140,0,0,791.58885461092,0,0,0,0,0,0,0,0,0,0,0,0
3451,2005,1459220.9427138602,8,278.02336579561234,1466.0516656041143,345207.7293919958,60,0,0,171,0,0,791.58885461092,49,0,0,0,0,0,0,0,0,0,0,0
3451,2006,1409139.5730805155,8,274.02336579561234,1477.0516656041143,395249.09902534034,60,0,0,207,0,0,788.58885461092,49,0,0,0,0,0,0,0,0,0,0,0
3451,2007,1369919.0139461693,8,272.02336579561234,1478.0516656041143,434481.6581596867,54,0,0,231,0,0,790.58885461092,18,0,0,0,0,0,0,0,0,0,0,0
3451,2008,1350937.2037772574,8,267.02336579561234,1460.0516656041143,453455.46832859854,65,0,0,247,0,0,792.58885461092,20,0,0,0,0,0,0,0,0,0,0,0
3451,2009,1345107.3426484205,7,268.02336579561234,1473.0516656041143,459233.3294574357,58,0,0,292,0,0,792.58885461092,21,0,0,0,0,0,0,0,0,0,0,0
3451,2010,1339885.664539344,8,264.02336579561234,1486.0516656041143,464345.007566512,46,0,0,379,0,0,795.58885461092,43,0,0,0,0,0,0,0,0,0,0,0
3451,2011,1333190.5360207069,8,257.02336579561234,1482.0516656041143,470963.136085149,68,0,0,446,0,0,793.58885461092,44,0,0,0,0,0,0,0,0,0,0,0
3451,2012,1322264.4644394629,8,213.0233657956123,1502.0516656041143,481840.207666393,76,0,0,492,0,0,792.58885461092,64,0,0,0,0,0,0,0,0,0,0,0
3451,2013,1306389.942679359,8,143.02336579561234,1560.0516656041143,497691.7294264968,60,0,0,498,0,0,791.58885461092,110,0,0,0,0,0,0,0,0,0,0,0
3451,2014,1281210.9035385055,8,129.02336579561234,1560.0516656041143,522768.76856735046,95,0,0,548,0,0,791.58885461092,141,0,0,0,0,0,0,0,0,0,0,0
3451,2015,1257744.435842755,7,146.02336579561234,1547.0516656041143,546233.236263101,100,0,0,555,0,0,792.58885461092,127,0,0,0,0,0,0,0,0,0,0,0
3451,2016,1241783.2859764562,7,128.02336579561234,1563.0516656041143,562178.3861293996,106,0,0,555,0,0,790.58885461092,141,0,0,0,0,0,0,0,0,0,0,0
3451,2017,1227132.006441955,7,100.02336579561234,1589.0516656041143,576798.6656639009,125,0,0,566,0,0,789.58885461092,145,0,0,0,0,0,0,0,0,0,0,0
3451,2018,1216121.0199182534,7,99.02336579561234,1581.0516656041143,586886.2608082462,102,0,0,566,0,0,789.58885461092,1022.3913793563844,0,78,0,0,0,0,0,0,0,0,0
3451,2019,1197052.4232463362,7,87.02336579561234,1605.0516656041143,605363.6397328328,102,0,0,590,0,0,791.58885461092,1451.60912668705,0,202,0,0,0,0,0,0,0,0,0
3451,2020,1184990.1027128487,7,66.02336579561234,1639.0516656041143,617261.1358485504,116,0,0,592,0,0,792.58885461092,1178.3734087347984,0,610.0601357221603,0,0,0,0,0,0,0,0,0
3451,2021,1164103.711525675,7,74.02336579561234,1733.0516656041143,638114.9667798989,68,0,0,601,0,0,789.58885461092,189.96762025356293,0,1571.0261800289154,0,0,0,0,0,0,0,0,0
3451,2022,1141548.7904164104,7,79,1156.5577525496485,661133.3756437614,107,0,0,614,0,0,793.58885461092,240.9971445053816,0,1572.0261800289154,0,0,0,0,0,0,0,0,0
3590,2000,2211461.686738691,48746.842358196845,18665.62561812903,1416.5234743952751,174352.4844416494,24281.845186846083,8,0,38.60316388211504,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
3590,2001,2221593.6318709166,62971.23589145825,16258.298631077669,1035,152797.9962376091,24229.845186846083,0,0,38.60316388211504,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0
3590,2002,2225117.288046615,62966.97230794714,16456.424706941507,1069,149103.47756955776,24169.845186846083,0,0,38.60316388211504,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0
3590,2003,2224666.711471084,63047.082591999926,16380.167893621176,1106,149388.20789730686,24296.845186846083,0,0,46.595940931656514,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0
3590,2004,2195929.388090714,59682.15490087105,16989.09388893398,1146,181022.02558739745,24034.75099511606,7,0,59.1975187575008,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0
3590,2005,2175382.4431150486,59435.758037308064,16661.73626040502,1231.9355529546738,201718.30954415447,23931.639242355464,7,0,96.78922956339376,0,0,0,514,0,0,0,0,0,0,0,0,0,0,0
3590,2006,2154360.5361276804,57543.50105293742,16947.73210860158,1454.9355529546738,224064.0459633991,23966.64982410936,2,0,124.21035210690752,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0
3590,2007,2148678.9661443955,58366.28483697674,16445.744702397125,1042,228306.85989162707,25250.54505428622,8,0,173.21035210690752,0,0,0,708,0,0,0,0,0,0,0,0,0,0,0
3590,2008,2142939.475471917,58394.35535148992,17153.768844403538,1196,226780.98981072105,24173.639242355464,14,0,233.0204059471871,0,0,0,8094.361854955554,0,0,0,0,0,0,0,0,0,0,0
3590,2009,2130895.979112085,57511.01692833019,17043.74834137134,1251.5234743952751,233850.2986349959,24191.639242355464,27,0,246.0204059471871,0,0,0,13962.384842309331,0,0,0,0,0,0,0,0,0,0,0
3590,2010,2128622.8299060445,58801.854873851065,16756.37385595314,1164.5234743952751,236543.94582413713,24308.089248423217,33,0,303.4206656775932,0,0,0,12445.573133307673,0,0,0,0,0,0,0,0,0,0,0
3590,2011,2130945.511856304,59737.718336745784,17114.635843828386,1198.5234743952751,241552.52491370923,24220.089248423217,19,0,326.6073083839874,0,0,0,3865,0,0,0,0,0,0,0,0,0,0,0
3590,2012,2148296.5253736544,62566.25633466495,16275.44785233125,1181,224469.14490054076,24248.629212214364,22,0,331.6073083839874,0,0,0,1589,0,0,0,0,0,0,0,0,0,0,0
3590,2013,2146752.3086245875,62619.35461993487,16018.13573650131,1524.2424263358116,226404.88304776404,23813.079218282117,25,0,347.6073083839874,0,0,0,1475,0,0,0,0,0,0,0,0,0,0,0
3590,2014,2153196.66929266,63725.83640636475,14610.36801205133,1869.2424263358116,219986.8083177119,23890.079218282117,12,0,352.6073083839874,0,0,0,1336,0,0,0,0,0,0,0,0,0,0,0
3590,2015,2146325.892990587,63330.806431437035,14180.761004799308,2475.008486688137,226616.90554768025,23779.629212214364,1,0,357.6073083839874,0,0,0,1912,0,0,0,0,0,0,0,0,0,0,0
3590,2016,2132643.2569115595,63336.62443895371,14353.063064533751,2315.5324362516403,240208.4476038252,23666.079218282117,2,0,357.6073083839874,0,0,0,2097,0,0,0,0,0,0,0,0,0,0,0
3590,2017,2120604.7873869804,62388.31418046068,15309.364311929094,1693.9400088191032,252921.5185669342,23557.079218282117,2,0,357.6073083839874,0,0,0,2145,0,0,0,0,0,0,0,0,0,0,0
3590,2018,2106108.7076033764,61910.3316811816,15062.140371400164,1812.4160592556,268139.3287399098,23524.079218282117,1,0,357.6073083839874,0,0,0,2064,0,0,0,0,0,0,0,0,0,0,0
3590,2019,2094080.772127472,62030.96851433503,15054.315239164513,1995.182543516159,279788.95386345155,23546.81138546647,13,0,357.6073083839874,0,0,0,2112,0,0,0,0,0,0,0,0,0,0,0
3590,2020,2080375.140363705,62140.16644641074,15332.6304540704,1824,293167.56376830244,23573.079218282117,13,0,368.030731018589,0,0,0,2186,0,0,0,0,0,0,0,0,0,0,0
3590,2021,2056521.6083637408,62417.77895717967,15799.21642402676,1911.3322741389277,316456.9270379484,23361.717193736447,0,0,368.030731018589,0,0,0,356,0,1787,0,0,0,0,0,0,0,0,0
3590,2022,2025354.84563402,63326.83354412779,15688.449153671776,1165,347872.97056055133,23020.4813584003,0,0,368.030731018589,0,0,0,396,0,1787,0,0,0,0,0,0,0,0,0
3601,2000,2024083.5743830637,576.2625001822598,7597.556556969881,4932.003908815794,526119.965570654,25200.976380802487,0,45,0,0,0,0,1752.3284728378055,1661.764231208712,75,0,0,0,0,0,0,0,0,0
3601,2001,2027706.46042217,588.1968548749574,6572.962808728218,5633.783228400163,523308.7606209523,24379.19653908143,0,51,0,0,0,0,3255.071530327201,451,98,0,0,0,0,0,0,0,0,0
3601,2002,2030523.968856848,654.6219597314484,5400.216446980834,7297.112122184597,521361.2253375115,23088.114876095002,0,60,0,0,0,0,2938.1724051833153,668,53,0,0,0,0,0,0,0,0,0
3601,2003,2002677.727546458,726.2905583833344,4955.487138938159,6721.506918418221,551130.1440847224,22675.152649704163,0,57,0,0,0,0,2382.1231079101563,688,31,0,0,0,0,0,0,0,0,0
3601,2004,1937800.14291712,744.9293120657094,4905.631120907143,6629.853464084677,616737.3846363401,21936.414104064723,0,147,0,0,0,0,2281.3443180322647,824.7321319198236,37,0,0,0,0,0,0,0,0,0
3601,2005,1877630.688154504,722.9293120657094,5825.401828904636,6674.9462931155285,674714.3887227807,20875.011562919128,0,156,0,0,0,0,4168.355454328121,1004.7321319198236,271.9785439968109,0,0,0,0,0,0,0,0,0
3601,2006,1845360.330825888,693.9293120657094,5875.9476266130805,5723.787530119531,700558.84873453,22476.886037982797,0,156,0,0,0,0,8463.168537830119,1063.7321319198236,1671.8012675854843,0,0,0,0,0,0,0,0,0
3601,2007,1827835.1894997829,730.9231381043792,5508.924651447131,7071.877938761376,709853.114805151,21019.291054778616,0,156,0,0,0,0,16483.048631235142,820,2566.0622852740344,0,0,0,0,0,0,0,0,0
3601,2008,1808865.1832478633,743.7952789817937,5949.635372856632,6378.625323454849,728822.3541527322,21885.38948926868,0,139,0,0,0,0,16705.260993409785,749,1806.1881459672004,0,0,0,0,0,0,0,0,0
3601,2009,1799403.7858165917,738.1266803299077,6685.130235140125,5264.185121397488,743159.0164129985,22917.859422343667,0,139,0,0,0,0,11783.532348399169,532,1421.79596733395,0,0,0,0,0,0,0,0,0
3601,2010,1812793.5465258583,780.7952789817937,4852.462342582643,6943.625323454849,731439.5939529623,21274.744830265437,0,142,0,0,0,0,12326.17475029931,332,1159.4890001295134,0,0,0,0,0,0,0,0,0
3601,2011,1825027.3670635591,795.1565252994187,4681.667619892309,7028.665012139433,717673.5666121339,20629.287300719763,0,142,0,0,0,0,14883.780450679478,121,1061.941420110874,0,0,0,0,0,0,0,0,0
3601,2012,1825161.8085434088,798.1565252994187,3823.61116901497,7668.833278703503,715431.0503782541,19889.405490825768,0,146,0,0,0,0,17317.055947426197,90,1718.5106716016307,0,0,0,0,0,0,0,0,0
3601,2013,1807845.165573508,798.1565252994187,2960.2536010593176,8846.581658273848,710794.4296544796,19898.159760511364,0,1348.5264210319149,0,0,0,0,31731.64813876975,24,7797.510671601631,0,0,0,0,0,0,0,0,0
3601,2014,1764940.7625210383,780.1565252994187,3878.915832271799,9134.216480215924,725330.5759129877,20155.841508651967,0,1365.5264210319149,0,0,0,0,49595.34356296606,35,16828.093240071088,0,0,0,0,0,0,0,0,0
3601,2015,1702622.891380698,775.4879266475327,3127.8383044861257,10363.23912127773,739438.4136932679,19064.394582604873,0,2279.1352282061052,0,0,0,0,86367.50968617233,224.6431760787964,27780.87890509516,0,0,0,0,0,0,0,0,0
3601,2016,1657964.23604577,777.4879266475327,3523.4660804150626,11436.131401561111,745252.5918389142,18162.232231650385,0,2225.8796361095083,0,0,0,0,86394.13502719495,2272.966788374477,64035.30502789735,0,0,0,0,0,0,0,0,0
3601,2017,1654021.849140843,774.1565252994187,3866.154717019759,11663.303499687376,707885.8598818019,19262.09603652719,0,1288.4909749583603,0,0,0,0,92980.14595965702,18626.61158592907,81675.76368281164,0,0,0,0,0,0,0,0,0
